State,Average_avg-Temp,Average-Min Temp,Average-max-temp,avg-precipitation,avg-windSpeed,pH,Clay,Sand,Silt,Crop Yield,Hectare
Anambra,26.19244778,21.82775509,30.56498929,156.9166667,1.418666664,5.483333333,27.33333333,62.66666667,12.5,0.433101138,0.282524924
Anambra,26.19364576,21.87512493,30.51643217,165.5416667,1.409312499,5.433333333,24.16666667,62.83333333,12.66666667,0.433101138,0.282524924
Abia,26.19407292,22.0241406,30.35903649,182.6666667,1.462473947,5.45,25.83333333,68,8.833333333,0.466581451,0.413981705
Imo,26.19431253,21.88212506,30.50818225,167.6666667,1.383604162,5.4,22.5,66.33333333,11.16666667,1.408387875,0.669090712
Abia,26.19545313,22.08984387,30.30626567,190.4166667,1.480776039,5.733333333,25,64.83333333,10,0.466581451,0.413981705
Abia,26.19570315,22.05934378,30.3302658,188.7291667,1.503953129,5.4,25.16666667,66.16666667,8.833333333,0.466581451,0.413981705
Edo,26.1974171,22.12319287,30.2707605,176.9375,1.656447922,5.15,20.16666667,47,24.33333333,0.650346075,0.430650044
Enugu,26.19790093,21.89394272,30.50211481,162.0833333,1.440895828,5.716666667,27.16666667,52,14,0.709388681,0.545488917
Imo,26.19940102,21.86935925,30.5277501,173.6041667,1.385874997,5.416666667,23.83333333,61.5,11.66666667,1.408387875,0.669090712
Anambra,26.19969781,21.80258842,30.59607283,158.6458333,1.392833322,5.516666667,24,68,9.333333333,0.433101138,0.282524924
Imo,26.20087489,21.95285948,30.44556248,179.7083333,1.418494796,5.2,25.33333333,61.66666667,11.66666667,1.408387875,0.669090712
Imo,26.20087489,21.9466095,30.45181251,180.2083333,1.41641146,5.466666667,24.66666667,66.5,8.666666667,1.408387875,0.669090712
Imo,26.2017502,21.81043728,30.59170834,186.3541667,1.433979164,5.533333333,24.5,61.5,11.16666667,1.408387875,0.669090712
Imo,26.2017502,21.81043728,30.59170834,186.3541667,1.433979164,5.533333333,24.5,61.5,11.16666667,1.408387875,0.669090712
Imo,26.2017502,21.81043728,30.59170834,186.3541667,1.433979164,5.533333333,24.5,61.5,11.16666667,1.408387875,0.669090712
Imo,26.2017502,21.81043728,30.59170834,186.3541667,1.433979164,5.533333333,24.5,61.5,11.16666667,1.408387875,0.669090712
Imo,26.2017502,21.81043728,30.59170834,186.3541667,1.433979164,5.533333333,24.5,61.5,11.16666667,1.408387875,0.669090712
Imo,26.2017502,21.81043728,30.59170834,186.3541667,1.433979164,5.533333333,24.5,61.5,11.16666667,1.408387875,0.669090712
Imo,26.2017502,21.81043728,30.59170834,186.3541667,1.433979164,5.533333333,24.5,61.5,11.16666667,1.408387875,0.669090712
Imo,26.2017502,21.81043728,30.59170834,186.3541667,1.433979164,5.533333333,24.5,61.5,11.16666667,1.408387875,0.669090712
Imo,26.2017502,21.81043728,30.59170834,186.3541667,1.433979164,5.533333333,24.5,61.5,11.16666667,1.408387875,0.669090712
Imo,26.2017502,21.81043728,30.59170834,186.3541667,1.433979164,5.533333333,24.5,61.5,11.16666667,1.408387875,0.669090712
Imo,26.2017502,21.81043728,30.59170834,186.3541667,1.433979164,5.533333333,24.5,61.5,11.16666667,1.408387875,0.669090712
Imo,26.2017502,21.81043728,30.59170834,186.3541667,1.433979164,5.533333333,24.5,61.5,11.16666667,1.408387875,0.669090712
Imo,26.2017502,21.81043728,30.59170834,186.3541667,1.433979164,5.533333333,24.5,61.5,11.16666667,1.408387875,0.669090712
Imo,26.2017502,21.81043728,30.589625,186.3541667,1.429812499,4.983333333,24.16666667,62.66666667,7.666666667,1.408387875,0.669090712
Imo,26.2017502,21.81043728,30.59170834,186.3541667,1.433979164,5.533333333,24.5,61.5,11.16666667,1.408387875,0.669090712
Imo,26.20214574,21.90398427,30.49781239,183.6458334,1.456348958,5.45,27.5,60.66666667,9.333333333,1.408387875,0.669090712
Imo,26.20214574,21.90398427,30.49781239,183.6458334,1.456348958,5.45,27.5,60.66666667,9.333333333,1.408387875,0.669090712
Imo,26.20250515,21.85523427,30.5521042,174.7083334,1.372458331,5.55,21.66666667,63.66666667,8.833333333,1.408387875,0.669090712
Enugu,26.20266672,21.77242188,30.62841137,147.1458333,1.511713542,5.5,22,55.66666667,17.16666667,0.709388681,0.545488917
Enugu,26.20266672,21.77242188,30.62841137,147.1458333,1.511713542,5.5,22,60.33333333,17.16666667,0.709388681,0.545488917
Anambra,26.2038645,21.80467177,30.61273944,158.4583333,1.394916654,5.366666667,21.16666667,60.33333333,12.16666667,0.433101138,0.282524924
Imo,26.20422904,21.90815095,30.50197908,183.7083334,1.458432292,4.916666667,23.33333333,66.66666667,6.833333333,1.408387875,0.669090712
Edo,26.20422904,21.90815095,30.50197908,183.7083334,1.458432292,4.916666667,23.33333333,66.66666667,6.833333333,0.650346075,0.430650044
Imo,26.20458845,21.85940095,30.55002086,174.7083334,1.372458331,5.516666667,23.83333333,58.5,10.66666667,1.408387875,0.669090712
Imo,26.20631238,21.90398427,30.51031244,183.5208334,1.443848958,4.95,22.66666667,62.5,9.5,1.408387875,0.669090712
Abia,26.20877608,22.06371347,30.35447931,190.2083333,1.648171867,5.35,25,61.66666667,12.16666667,0.466581451,0.413981705
Imo,26.20915624,22.03205717,30.38195316,182.6041667,1.375062491,5.233333333,21.33333333,64.83333333,7.666666667,1.408387875,0.669090712
Imo,26.20915624,22.03205717,30.38195316,182.6041667,1.375062491,5.233333333,21.33333333,64.83333333,7.666666667,1.408387875,0.669090712
Ondo,26.21005221,21.85589075,30.56407829,134.9583333,1.395380217,6,19.83333333,63.5,14.33333333,1.332915091,0.830068966
Crossriver,26.21069781,21.88727589,30.53383851,169.7291667,1.359166647,4.866666667,26.5,57.66666667,11.33333333,5.487014333,0.567674981
Imo,26.21087488,21.9643594,30.46589573,180.0208333,1.399494795,5.55,23.16666667,60.5,11.16666667,1.408387875,0.669090712
Abia,26.21100525,22.07883847,30.34822917,194,1.616125003,5.7,22.33333333,68,8.833333333,0.466581451,0.413981705
Imo,26.21196369,21.9460156,30.47332287,175.625,1.39070312,5.533333333,23.33333333,66.33333333,9,1.408387875,0.669090712
Imo,26.21292182,21.86356759,30.56460432,174.625,1.37870833,5.416666667,25.5,66,8.5,1.408387875,0.669090712
Imo,26.21294264,21.87065097,30.55953638,190.1458333,1.456015634,5.416666667,23.16666667,62,10.66666667,1.408387875,0.669090712
Imo,26.21334382,21.92432301,30.50597922,167.4166667,1.394171856,5.55,22.5,71.16666667,9.333333333,1.408387875,0.669090712
Anambra,26.21358331,21.86647916,30.56480738,164.7291667,1.390125004,5.366666667,22,59,12.16666667,0.433101138,0.282524924
Imo,26.21398449,21.89227597,30.53275005,174.3541667,1.386291668,5.483333333,22.66666667,60.83333333,12.16666667,1.408387875,0.669090712
Crossriver,26.21409361,22.18267719,30.24360438,192.1041667,1.378942703,5.3,26,63.66666667,13.83333333,5.487014333,0.567674981
Edo,26.21609903,21.93698967,30.48777596,142.875,1.38991146,5.816666667,23.83333333,67.5,14.5,0.650346075,0.430650044
Imo,26.21672901,21.91648428,30.52697905,183.4791667,1.445932292,4.85,25.83333333,64.33333333,6.833333333,1.408387875,0.669090712
Oyo,26.21677621,20.79718749,31.22948933,96.66666667,1.568661464,6.116666667,15.33333333,54.16666667,20.16666667,1.977246585,1.55675982
Anambra,26.21744788,21.84650517,30.59207277,156.75,1.406166661,5.533333333,25.33333333,62.33333333,10.66666667,0.433101138,0.282524924
Imo,26.21806769,21.88719261,30.54650005,174.3333334,1.369958329,5.65,25.33333333,51,13.33333333,1.408387875,0.669090712
Oyo,26.22056242,20.63820843,31.02321859,103.5833334,1.636161461,5.833333333,19.5,67.5,16.16666667,1.977246585,1.55675982
Imo,26.22127597,21.87481761,30.56161972,190.1875,1.456015634,5.05,25.33333333,65.66666667,12.83333333,1.408387875,0.669090712
Abia,26.22127609,22.06579685,30.37531261,186.25,1.545276036,5.433333333,24,61,12.83333333,0.466581451,0.413981705
Abia,26.22127609,22.06579685,30.37531261,186.25,1.545276036,5.433333333,24,61,12.83333333,0.466581451,0.413981705
Crossriver,26.22180712,22.31665111,30.12667688,217.4166667,1.57530209,4.866666667,27.33333333,60.83333333,9.333333333,5.487014333,0.567674981
Abia,26.22335939,22.07829686,30.36489598,192.25,1.623125007,5.6,26.83333333,62.16666667,11.16666667,0.466581451,0.413981705
Abia,26.22396338,22.05258843,30.39489611,189.4583333,1.503953129,5.4,25.16666667,66.16666667,8.833333333,0.466581451,0.413981705
Abia,26.22486973,22.10309379,30.34693241,190.6666667,1.494109375,5.933333333,23.66666667,67.83333333,10.5,0.466581451,0.413981705
Imo,26.22537486,21.981776,30.46764593,179.2083333,1.382244793,5.15,25,62,10.83333333,1.408387875,0.669090712
Kwara,26.22729155,20.71939592,31.73985402,96.16666667,1.8573906,6.066666667,16.16666667,63,13.66666667,0.679907788,0.636513539
AkwaIbom,26.22736283,22.69238437,29.74531126,244.6458333,2.243343915,5.25,28.33333333,53.33333333,12.66666667,0.479204056,0.47331505
Abia,26.22752611,22.07829686,30.38156247,192.6666667,1.616125003,5.7,22.33333333,68,8.833333333,0.466581451,0.413981705
Enugu,26.22765112,21.85731781,30.59826036,159.7708333,1.426416663,5.85,21.33333333,59.5,9.166666667,0.709388681,0.545488917
Enugu,26.22765112,21.85731781,30.59826036,159.7708333,1.426416663,5.85,21.33333333,71.16666667,9.166666667,0.709388681,0.545488917
Imo,26.22958847,21.86565093,30.59168756,175.3125,1.391208333,5.35,24.83333333,61.5,9.333333333,1.408387875,0.669090712
Edo,26.23627607,21.88131774,30.59581765,188.0625,1.795135396,5.583333333,19.66666667,65.33333333,12.83333333,0.650346075,0.430650044
Imo,26.23775005,21.80735398,30.66137497,187.1875,1.436312502,5.016666667,24.33333333,69.5,8.166666667,1.408387875,0.669090712
Ondo,26.23796888,21.90639075,30.57157807,135.6875,1.37996354,5.45,21,51.66666667,15.16666667,1.332915091,0.830068966
Imo,26.24000514,21.88231766,30.59377086,174.5625,1.370374995,5.633333333,24,60.83333333,9.833333333,1.408387875,0.669090712
Abia,26.24002608,22.07413022,30.40864583,186.0416667,1.536609374,5.633333333,20,67.33333333,8,0.466581451,0.413981705
Imo,26.2400415,21.98935938,30.49506247,180.0416667,1.399494797,5.266666667,23.5,67,8.666666667,1.408387875,0.669090712
Imo,26.2400415,21.98935938,30.49506247,180.0416667,1.399494797,5.266666667,23.5,67,8.666666667,1.408387875,0.669090712
Imo,26.24013026,21.99576577,30.49215635,176.3958333,1.383953117,5.216666667,26,67.16666667,9.833333333,1.408387875,0.669090712
Imo,26.24013026,21.99576577,30.49215635,176.3958333,1.383953117,5.216666667,26,67.16666667,9.833333333,1.408387875,0.669090712
Imo,26.24060941,21.87610936,30.60929167,177.3541667,1.385520838,5.216666667,24.16666667,57.16666667,10.5,1.408387875,0.669090712
Abia,26.24210946,22.09288021,30.39822912,193.5,1.686088534,5.25,28.16666667,63.16666667,10.33333333,0.466581451,0.413981705
Enugu,26.24253126,21.92186451,30.56884901,153.5,1.462682299,5.35,26,51.33333333,15.66666667,0.709388681,0.545488917
Crossriver,26.24480196,22.22005192,30.25829188,195.3333334,1.405401044,5.066666667,23.66666667,63.33333333,13.16666667,5.487014333,0.567674981
Enugu,26.24682824,21.76891148,30.73011454,129.6041667,1.484546887,5.55,26.83333333,50.66666667,13.5,0.709388681,0.545488917
Imo,26.24731775,21.91935937,30.56733334,173.3333334,1.404625001,5.316666667,22.66666667,68.33333333,9.833333333,1.408387875,0.669090712
Delta,26.24858336,22.18158336,30.31600015,192.7708333,1.887885407,5.65,22.83333333,55.5,21.16666667,1.219512482,0.672312786
Imo,26.24940109,21.92144271,30.57566683,173.0416667,1.402541667,5.283333333,26.83333333,66.66666667,10.16666667,1.408387875,0.669090712
Imo,26.24940109,21.92144271,30.57566683,173.1458334,1.402541667,5.233333333,22.83333333,66.16666667,11.16666667,1.408387875,0.669090712
Imo,26.2503595,21.88769281,30.60889578,173.1041667,1.357088528,5.55,23.5,62.5,10.5,1.408387875,0.669090712
Abia,26.25036967,22.11642718,30.3846825,191.4583333,1.525020838,5.966666667,23.83333333,66.33333333,9.5,0.466581451,0.413981705
Osun,26.25125528,21.89760951,30.60523944,114.8541667,1.477499999,5.616666667,23.16666667,57.33333333,13.66666667,0.569754096,0.435565409
Enugu,26.25386981,21.7081823,30.79757262,130.1041667,1.492234394,5.366666667,27.33333333,52,13.5,0.709388681,0.545488917
Imo,26.25452618,21.88977615,30.6151458,173.3125,1.355005197,5.333333333,25.5,63,9.333333333,1.408387875,0.669090712
Imo,26.2550261,21.88777606,30.62114573,174.3958334,1.346171863,5.65,27.83333333,51.16666667,16,1.408387875,0.669090712
Osun,26.25664063,21.6145103,30.90092707,107.1458333,1.480447933,6.05,20.33333333,62.66666667,9.5,0.569754096,0.435565409
Abia,26.25796338,22.08150514,30.43147922,191.4791667,1.507020839,5.416666667,27.33333333,63.66666667,10.16666667,0.466581451,0.413981705
Delta,26.25825501,21.97620853,30.54996852,209.1875,2.043604153,5.133333333,24.5,61.83333333,13.16666667,1.219512482,0.672312786
Abia,26.25838538,22.11774481,30.39510433,199.6041667,1.484807285,5.4,22.33333333,67.66666667,6.5,0.466581451,0.413981705
Abia,26.25877615,22.09704689,30.42739582,193.5416667,1.703588538,5.433333333,29.33333333,56.66666667,9.166666667,0.466581451,0.413981705
Imo,26.25919274,21.8898594,30.62739571,174.6666667,1.346171868,5.5,27,62.33333333,8.166666667,1.408387875,0.669090712
Oyo,26.26007291,22.39177084,30.55646857,110.875,1.495156259,5.733333333,23.5,59.66666667,15.33333333,1.977246585,1.55675982
Imo,26.26060935,21.87577605,30.64014586,175.25,1.384671872,5.4,24.33333333,61.16666667,10,1.408387875,0.669090712
Abia,26.26078638,22.12892715,30.38884914,191.5,1.518187501,5.733333333,25.33333333,69.5,8,0.466581451,0.413981705
Imo,26.26083851,21.89481771,30.61877096,174.4583334,1.370374995,5.533333333,25.16666667,67.5,7.833333333,1.408387875,0.669090712
Imo,26.26083851,21.89481771,30.61877096,174.4583334,1.370374995,5.533333333,25.16666667,67.5,7.833333333,1.408387875,0.669090712
Abia,26.26085949,22.13038024,30.38572915,194.7708333,1.604208333,5.5,29.16666667,53.16666667,12.66666667,0.466581451,0.413981705
Imo,26.26133339,21.81885394,30.69495821,188.25,1.493312503,5.633333333,21.66666667,48.83333333,17.66666667,1.408387875,0.669090712
Enugu,26.26174474,21.81849492,30.70944774,128.5625,1.49129689,5.65,28.5,56.33333333,14,0.709388681,0.545488917
Imo,26.26431771,21.84595315,30.6816508,184.7083334,1.389979171,5.3,22.83333333,66,8.333333333,1.408387875,0.669090712
Abia,26.26502613,22.07413018,30.46489588,179.5625,1.48482291,5.4,24.66666667,68.5,10,0.466581451,0.413981705
Oyo,26.26507302,21.82077082,30.71128118,109.7708334,1.437177077,5.633333333,23,58.66666667,16.16666667,1.977246585,1.55675982
Ogun,26.26530743,21.89117185,30.63485416,107.7708333,1.418026048,6.166666667,21.16666667,59,15.83333333,0.63620519,0.588223796
Imo,26.26629674,21.88040106,30.65082816,189.75,1.461932297,5.383333333,25.33333333,64,7.333333333,1.408387875,0.669090712
Rivers,26.26684646,22.57756643,29.95326364,273.9583334,2.340315104,5.533333333,29.33333333,42,20.33333333,0.980609467,0.765697226
Imo,26.26685937,21.8882761,30.6463958,175,1.384671872,5.216666667,24.66666667,61.5,10.16666667,1.408387875,0.669090712
Crossriver,26.26808854,21.82952607,30.69965097,161.0416667,1.384124994,5.35,28.16666667,55,15,5.487014333,0.567674981
Imo,26.26810936,21.90269276,30.63056243,174,1.372421866,5.2,24.83333333,63.5,9.833333333,1.408387875,0.669090712
Imo,26.27038014,21.84748439,30.68941136,190.1041667,1.482515633,5.533333333,20.66666667,65.33333333,7.666666667,1.408387875,0.669090712
Imo,26.27038014,21.84748439,30.68941136,190.1041667,1.482515633,5.533333333,20.66666667,65.33333333,7.666666667,1.408387875,0.669090712
Abia,26.27052609,22.1541094,30.38877098,185.2916667,1.495703131,5.5,22.66666667,69,8.5,0.466581451,0.413981705
Imo,26.2744844,21.86095297,30.68215084,183.7708334,1.403395837,5.083333333,27.66666667,67.16666667,9.833333333,1.408387875,0.669090712
Edo,26.27457818,21.81355731,30.7512552,116.3125,1.480380205,5.916666667,20.33333333,61,15,0.650346075,0.430650044
Delta,26.27521336,21.99975018,30.54990606,206.5625,2.040354155,5.216666667,25.33333333,63.16666667,12.66666667,1.219512482,0.672312786
Imo,26.27644273,21.92560947,30.62847912,173.1666667,1.357838529,5.416666667,26.33333333,68,7.833333333,1.408387875,0.669090712
Imo,26.27683854,21.89456765,30.66502099,175.3958334,1.414375005,5.516666667,24.66666667,64,7.666666667,1.408387875,0.669090712
Abia,26.27771866,22.13699476,30.4243544,199.4375,1.503953129,5.4,25.16666667,66.16666667,8.833333333,0.466581451,0.413981705
Enugu,26.27857288,21.72017177,30.83215102,132.9166667,1.549088555,5.666666667,24.33333333,52.33333333,20.33333333,0.709388681,0.545488917
Kwara,26.27873969,20.61697396,31.943271,94.02083334,1.769572919,5.983333333,18.16666667,56.33333333,19.33333333,0.679907788,0.636513539
Oyo,26.27994808,21.96958359,30.61259361,110.75,1.454239582,5.433333333,23.83333333,59.83333333,15.66666667,1.977246585,1.55675982
Crossriver,26.28084894,22.45967718,30.10455732,209.1041667,1.576505214,5.683333333,26.83333333,65.66666667,11.83333333,5.487014333,0.567674981
Oyo,26.28157298,21.39601056,31.58211446,101.1875,1.655906238,5.9,23.16666667,58.33333333,15.66666667,1.977246585,1.55675982
Osun,26.2825052,21.91010948,30.66357287,115.2291667,1.494166665,5.783333333,22.33333333,59.5,11.83333333,0.569754096,0.435565409
Abuja,26.28263549,21.14933876,31.41121884,113.0208333,1.825604151,5.6,16.83333333,58.16666667,20.5,0.040602622,0.048095096
Oyo,26.28489574,21.05740627,31.26170309,93.77083334,1.651812484,6.083333333,22.33333333,54,17.16666667,1.977246585,1.55675982
Imo,26.28496345,21.85581768,30.7164946,190.1458333,1.463765634,5.033333333,19.5,65,9.666666667,1.408387875,0.669090712
Abia,26.28646334,22.10950526,30.45947933,189.1666667,1.574812485,5.45,23.5,64,12.83333333,0.466581451,0.413981705
Rivers,26.28730194,22.07125509,30.49910931,199.9791667,1.839703128,5.116666667,26,53.83333333,15.33333333,0.980609467,0.765697226
Imo,26.28757803,22.07001555,30.49842203,180.8125,1.389145841,5.433333333,24.16666667,59,11,1.408387875,0.669090712
Imo,26.28933855,21.90498436,30.66502099,175.1875,1.408125003,5.666666667,24.16666667,64,10,1.408387875,0.669090712
Crossriver,26.29076326,22.63718192,29.94146212,227.8125,2.25500946,5.466666667,25.16666667,48.66666667,17.83333333,5.487014333,0.567674981
Abia,26.29137488,22.19704684,30.38899494,211.6875,1.503953129,5.4,25.16666667,66.16666667,8.833333333,0.466581451,0.413981705
Kwara,26.29155218,21.28003105,31.31497912,96.47916667,1.856838522,5.9,18,60.66666667,16.66666667,0.679907788,0.636513539
Ogun,26.29189587,21.20206777,31.37174992,96.625,1.520880215,6.2,16.16666667,59.16666667,15,0.63620519,0.588223796
Bayelsa,26.29339596,22.38888025,30.18942209,265.3125,2.074317719,5.333333333,40.33333333,32.5,26.66666667,0.018396913,0.018987047
AkwaIbom,26.29433839,22.20033348,30.39235429,191.9166667,1.387593759,4.933333333,25.5,67.83333333,6.666666667,0.479204056,0.47331505
Ogun,26.29507832,21.96254706,30.63537494,107.5833334,1.427463544,6.15,23.16666667,65.33333333,13.5,0.63620519,0.588223796
Edo,26.2958386,22.04892707,30.535375,145.6458333,1.39823438,5.716666667,24.5,58.66666667,14.66666667,0.650346075,0.430650044
AkwaIbom,26.29642169,22.20241678,30.38610427,192.2083333,1.400093762,5.15,22.16666667,65.33333333,7.833333333,0.479204056,0.47331505
